year,coc_number,coc_name
2017,WA-508,"Vancouver,Clark County"
2018,WA-508,"Vancouver,Clark County"
2019,WA-508,"Vancouver,Clark County"
2012,WI-500,Wisconsin Balance of State
2013,WI-500,Wisconsin Balance of State
2014,WI-500,Wisconsin Balance of State
2015,WI-500,Wisconsin Balance of State
2016,WI-500,Wisconsin Balance of State
2017,WI-500,Wisconsin Balance of State
2018,WI-500,Wisconsin Balance of State
2019,WI-500,Wisconsin Balance of State
2012,WI-501,Milwaukee City & County
2013,WI-501,Milwaukee City & County
2014,WI-501,Milwaukee City & County
2015,WI-501,Milwaukee City & County
2016,WI-501,Milwaukee City & County
2017,WI-501,Milwaukee City & County
2018,WI-501,Milwaukee City & County
2019,WI-501,Milwaukee City & County
2012,WI-502,Racine City & County
2013,WI-502,Racine City & County
2014,WI-502,Racine City & County
2015,WI-502,Racine City & County
2016,WI-502,Racine City & County
2017,WI-502,Racine City & County
2018,WI-502,Racine City & County
2019,WI-502,Racine City & County
2012,WI-503,"Madison,Dane County"
2013,WI-503,"Madison,Dane County"
2014,WI-503,"Madison,Dane County"
2015,WI-503,"Madison,Dane County"
2016,WI-503,"Madison,Dane County"
2017,WI-503,"Madison,Dane County"
2018,WI-503,"Madison,Dane County"
2019,WI-503,"Madison,Dane County"
2012,WV-500,"Wheeling,Weirton Area"
2013,WV-500,"Wheeling,Weirton Area"
2014,WV-500,"Wheeling,Weirton Area"
2015,WV-500,"Wheeling, Weirton Area"
2016,WV-500,"Wheeling, Weirton Area"
2017,WV-500,"Wheeling, Weirton Area"
2018,WV-500,"Wheeling, Weirton Area"
2019,WV-500,"Wheeling,Weirton Area"
2012,WV-501,"Huntington,Cabell, Wayne Counties"
2013,WV-501,"Huntington,Cabell, Wayne Counties"
2014,WV-501,"Huntington,Cabell, Wayne Counties"
2015,WV-501,"Huntington,Cabell, Wayne Counties"
2016,WV-501,"Huntington,Cabell, Wayne Counties"
2017,WV-501,"Huntington,Cabell, Wayne Counties"
2018,WV-501,"Huntington,Cabell, Wayne Counties"
2019,WV-501,"Huntington,Cabell, Wayne Counties"
2012,WV-503,"Charleston,Kanawha, Putnam, Boone, Clay Counties"
2013,WV-503,"Charleston,Kanawha, Putnam, Boone, Clay Counties"
2014,WV-503,"Charleston,Kanawha, Putnam, Boone, Clay Counties"
2015,WV-503,"Charleston,Kanawha, Putnam, Boone, Clay Counties"
2016,WV-503,"Charleston,Kanawha, Putnam, Boone, Clay Counties"
2017,WV-503,"Charleston,Kanawha, Putnam,Boone, Clay Counties"
2018,WV-503,"Charleston,Kanawha, Putnam, Boone, ClayCounties"
2019,WV-503,"Charleston,Kanawha, Putnam, Boone, Clay Counties"
2012,WV-508,West Virginia Balance of State
2013,WV-508,West Virginia Balance of State
2014,WV-508,West Virginia Balance of State
2015,WV-508,West Virginia Balance of State
2016,WV-508,West Virginia Balance of State
2017,WV-508,West Virginia Balance of State
2018,WV-508,West Virginia Balance of State
2019,WV-508,West Virginia Balance of State
2012,WY-500,Wyoming Statewide
2013,WY-500,Wyoming Statewide
2014,WY-500,Wyoming Statewide
2015,WY-500,Wyoming Statewide
2016,WY-500,Wyoming Statewide
2017,WY-500,Wyoming Statewide
2018,WY-500,Wyoming Statewide
2019,WY-500,Wyoming Statewide
