state_postal_code,county_name,county_fips_code,year,population_estimate,population_density,coc_number,bos_region
SC,Marion County,45067,2012,32410,66.24315442,,
SC,Marion County,45067,2013,32088,65.585015089,,
SC,Marion County,45067,2014,31955,65.31317493,,
SC,Marion County,45067,2015,31767,64.928919669,,
SC,Marion County,45067,2016,31759,64.912568381,,
SC,Marion County,45067,2017,31292,63.95806196,,
SC,Marion County,45067,2018,31039,63.440952485,,
SC,Marlboro County,45069,2010,28917,60.259599919,,
SC,Marlboro County,45069,2011,28549,59.492731545,,
SC,Marlboro County,45069,2012,28231,58.830057243,,
SC,Marlboro County,45069,2013,28054,58.461210226,,
SC,Marlboro County,45069,2014,28018,58.386190494,,
SC,Marlboro County,45069,2015,27574,57.46094713,,
SC,Marlboro County,45069,2016,26962,56.185611682,,
SC,Marlboro County,45069,2017,26702,55.643802505,,
SC,Marlboro County,45069,2018,26398,55.010302544,,
SC,Newberry County,45071,2010,37610,59.694592512,,
SC,Newberry County,45071,2011,37502,59.523174911,,
SC,Newberry County,45071,2012,37537,59.578726911,,
SC,Newberry County,45071,2013,37470,59.47238451,,
SC,Newberry County,45071,2014,37669,59.788237313,,
SC,Newberry County,45071,2015,37776,59.958067714,,
SC,Newberry County,45071,2016,37947,60.229478917,,
SC,Newberry County,45071,2017,38428,60.992922123,,
SC,Newberry County,45071,2018,38520,61.138944525,,
SC,Oconee County,45073,2010,74341,118.67137398,,
SC,Oconee County,45073,2011,74237,118.50535761,,
SC,Oconee County,45073,2012,74534,118.97946205,,
SC,Oconee County,45073,2013,74924,119.60202344,,
SC,Oconee County,45073,2014,75211,120.06016476,,
SC,Oconee County,45073,2015,75888,121.14086747,,
SC,Oconee County,45073,2016,76568,122.22635912,,
SC,Oconee County,45073,2017,77437,123.61355358,,
SC,Oconee County,45073,2018,78374,125.10929722,,
SC,Orangeburg County,45075,2010,92320,83.446466982,,
SC,Orangeburg County,45075,2011,91685,82.872501357,,
SC,Orangeburg County,45075,2012,91455,82.664608296,,
SC,Orangeburg County,45075,2013,90667,81.952348591,,
SC,Orangeburg County,45075,2014,90041,81.386517911,,
SC,Orangeburg County,45075,2015,89170,80.599235928,,
SC,Orangeburg County,45075,2016,88451,79.949344141,,
SC,Orangeburg County,45075,2017,87673,79.246123264,,
SC,Orangeburg County,45075,2018,86934,78.57815382,,
SC,Pickens County,45077,2010,119322,240.12514343,,
SC,Pickens County,45077,2011,119679,240.84357487,,
SC,Pickens County,45077,2012,119792,241.07097754,,
SC,Pickens County,45077,2013,119240,239.96012557,,
SC,Pickens County,45077,2014,120542,242.58028729,,
SC,Pickens County,45077,2015,121521,244.55043961,,
SC,Pickens County,45077,2016,123042,247.61131978,,
SC,Pickens County,45077,2017,123687,248.90932616,,
SC,Pickens County,45077,2018,124937,251.4248424,,
SC,Richland County,45079,2010,385757,509.37275049,,
SC,Richland County,45079,2011,389202,513.92170002,,
SC,Richland County,45079,2012,393001,518.93808878,,
SC,Richland County,45079,2013,396787,523.93731169,,
SC,Richland County,45079,2014,400361,528.65659925,,
SC,Richland County,45079,2015,405992,536.09205203,,
SC,Richland County,45079,2016,408913,539.94908587,,
SC,Richland County,45079,2017,411471,543.32679644,,
SC,Richland County,45079,2018,414576,547.42679305,,
SC,Saluda County,45081,2010,19915,43.972416289,,
SC,Saluda County,45081,2011,19809,43.738367777,,
SC,Saluda County,45081,2012,19876,43.886304101,,
SC,Saluda County,45081,2013,20074,44.323489058,,
SC,Saluda County,45081,2014,20087,44.352193121,,
SC,Saluda County,45081,2015,20187,44.572993604,,
SC,Saluda County,45081,2016,20251,44.714305914,,
SC,Saluda County,45081,2017,20424,45.09629075,,
SC,Saluda County,45081,2018,20544,45.36125133,,
SC,Spartanburg County,45083,2010,284748,352.52246617,,
SC,Spartanburg County,45083,2011,286103,354.1999773,,
SC,Spartanburg County,45083,2012,288213,356.81219022,,
SC,Spartanburg County,45083,2013,290483,359.62248563,,
SC,Spartanburg County,45083,2014,293076,362.83266009,,
SC,Spartanburg County,45083,2015,296580,367.17066675,,
SC,Spartanburg County,45083,2016,300801,372.3963306,,
SC,Spartanburg County,45083,2017,306632,379.61519956,,
SC,Spartanburg County,45083,2018,313888,388.59824076,,
SC,Sumter County,45085,2010,107612,161.80421367,,
SC,Sumter County,45085,2011,107298,161.33208674,,
SC,Sumter County,45085,2012,107774,162.04779508,,
SC,Sumter County,45085,2013,107732,161.98464435,,
SC,Sumter County,45085,2014,107653,161.86586082,,
SC,Sumter County,45085,2015,107173,161.14413813,,
SC,Sumter County,45085,2016,107125,161.07196586,,
SC,Sumter County,45085,2017,106514,160.15327301,,
SC,Sumter County,45085,2018,106512,160.15026583,,
SC,Union County,45087,2010,28929,56.263391979,,
SC,Union County,45087,2011,28665,55.749944038,,
SC,Union County,45087,2012,28202,54.849465263,,
SC,Union County,45087,2013,27998,54.452710036,,
SC,Union County,45087,2014,27918,54.297119751,,
SC,Union County,45087,2015,27736,53.943151852,,
SC,Union County,45087,2016,27658,53.791451324,,
SC,Union County,45087,2017,27498,53.480270754,,
SC,Union County,45087,2018,27410,53.30912144,,
SC,Williamsburg County,45089,2010,34347,36.767573193,,
SC,Williamsburg County,45089,2011,34103,36.506377518,,
SC,Williamsburg County,45089,2012,33556,35.920828197,,
SC,Williamsburg County,45089,2013,33077,35.408071113,,
SC,Williamsburg County,45089,2014,32746,35.053744193,,
SC,Williamsburg County,45089,2015,32518,34.809676103,,
SC,Williamsburg County,45089,2016,31915,34.164180233,,
SC,Williamsburg County,45089,2017,31185,33.382734155,,
SC,Williamsburg County,45089,2018,30606,32.762929664,,
SC,York County,45091,2010,226865,333.29526155,,
SC,York County,45091,2011,230063,337.99355457,,
SC,York County,45091,2012,234057,343.86127888,,
SC,York County,45091,2013,238614,350.55612607,,
SC,York County,45091,2014,244503,359.20786078,,
SC,York County,45091,2015,250586,368.14460764,,
SC,York County,45091,2016,257853,378.82081007,,
SC,York County,45091,2017,266146,391.00434479,,
SC,York County,45091,2018,274118,402.71628725,,
SD,Aurora County,46003,2010,2701,3.8124947743,SD-500,SD-500
SD,Aurora County,46003,2011,2716,3.8336674591,SD-500,SD-500
SD,Aurora County,46003,2012,2761,3.8971855135,SD-500,SD-500
SD,Aurora County,46003,2013,2715,3.8322559468,SD-500,SD-500
SD,Aurora County,46003,2014,2743,3.8717782917,SD-500,SD-500
SD,Aurora County,46003,2015,2740,3.8675437548,SD-500,SD-500
SD,Aurora County,46003,2016,2752,3.8844819026,SD-500,SD-500
SD,Aurora County,46003,2017,2757,3.8915394642,SD-500,SD-500
SD,Aurora County,46003,2018,2801,3.9536460062,SD-500,SD-500
SD,Beadle County,46005,2010,17406,13.828455977,SD-500,SD-500
SD,Beadle County,46005,2011,17704,14.065206516,SD-500,SD-500
SD,Beadle County,46005,2012,17992,14.294012406,SD-500,SD-500
SD,Beadle County,46005,2013,18202,14.460850034,SD-500,SD-500
SD,Beadle County,46005,2014,18057,14.345652624,SD-500,SD-500
SD,Beadle County,46005,2015,18120,14.395703912,SD-500,SD-500
SD,Beadle County,46005,2016,18210,14.467205753,SD-500,SD-500
SD,Beadle County,46005,2017,18602,14.778635992,SD-500,SD-500
SD,Beadle County,46005,2018,18883,15.001880628,SD-500,SD-500
SD,Bennett County,46007,2010,3451,2.9131170126,SD-500,SD-500
SD,Bennett County,46007,2011,3449,2.9114287385,SD-500,SD-500
SD,Bennett County,46007,2012,3449,2.9114287385,SD-500,SD-500
SD,Bennett County,46007,2013,3461,2.9215583833,SD-500,SD-500
SD,Bennett County,46007,2014,3435,2.8996108196,SD-500,SD-500
SD,Bennett County,46007,2015,3401,2.8709101593,SD-500,SD-500
SD,Bennett County,46007,2016,3439,2.9029873678,SD-500,SD-500
SD,Bennett County,46007,2017,3441,2.904675642,SD-500,SD-500
SD,Bennett County,46007,2018,3468,2.9274673427,SD-500,SD-500
SD,Bon Homme County,46009,2010,7058,12.524189726,SD-500,SD-500
SD,Bon Homme County,46009,2011,7011,12.440789766,SD-500,SD-500
SD,Bon Homme County,46009,2012,7026,12.467406774,SD-500,SD-500
SD,Bon Homme County,46009,2013,6984,12.392879151,SD-500,SD-500
SD,Bon Homme County,46009,2014,6982,12.389330216,SD-500,SD-500
SD,Bon Homme County,46009,2015,6947,12.327223863,SD-500,SD-500
SD,Bon Homme County,46009,2016,6950,12.332547265,SD-500,SD-500
SD,Bon Homme County,46009,2017,6984,12.392879151,SD-500,SD-500
SD,Bon Homme County,46009,2018,6980,12.385781282,SD-500,SD-500
SD,Brookings County,46011,2010,31995,40.387141055,SD-500,SD-500
SD,Brookings County,46011,2011,32133,40.561337819,SD-500,SD-500
SD,Brookings County,46011,2012,32764,41.357846211,SD-500,SD-500
SD,Brookings County,46011,2013,33011,41.669633173,SD-500,SD-500
SD,Brookings County,46011,2014,33248,41.968797181,SD-500,SD-500
SD,Brookings County,46011,2015,33796,42.660535055,SD-500,SD-500
SD,Brookings County,46011,2016,34250,43.233617163,SD-500,SD-500
SD,Brookings County,46011,2017,34668,43.761256637,SD-500,SD-500
SD,Brookings County,46011,2018,35232,44.473191237,SD-500,SD-500
SD,Brown County,46013,2010,36652,21.396000992,SD-500,SD-500
SD,Brown County,46013,2011,36921,21.553032648,SD-500,SD-500
SD,Brown County,46013,2012,37565,21.928974606,SD-500,SD-500
SD,Brown County,46013,2013,38132,22.259966982,SD-500,SD-500
SD,Brown County,46013,2014,38251,22.329434518,SD-500,SD-500
SD,Brown County,46013,2015,38410,22.422252485,SD-500,SD-500
SD,Brown County,46013,2016,38911,22.714716648,SD-500,SD-500
SD,Brown County,46013,2017,39313,22.949388492,SD-500,SD-500
SD,Brown County,46013,2018,39316,22.951139774,SD-500,SD-500
SD,Brule County,46015,2010,5282,6.4632109848,SD-500,SD-500
SD,Brule County,46015,2011,5296,6.4803417977,SD-500,SD-500
SD,Brule County,46015,2012,5291,6.4742236502,SD-500,SD-500
SD,Brule County,46015,2013,5357,6.5549831968,SD-500,SD-500
SD,Brule County,46015,2014,5277,6.4570928373,SD-500,SD-500
SD,Brule County,46015,2015,5240,6.4118185461,SD-500,SD-500
SD,Brule County,46015,2016,5212,6.3775569203,SD-500,SD-500
SD,Brule County,46015,2017,5321,6.5109325351,SD-500,SD-500
SD,Brule County,46015,2018,5229,6.3983586217,SD-500,SD-500
SD,Buffalo County,46017,2010,1934,4.1026276472,SD-500,SD-500
SD,Buffalo County,46017,2011,1977,4.1938442909,SD-500,SD-500
SD,Buffalo County,46017,2012,2016,4.2765756653,SD-500,SD-500
SD,Buffalo County,46017,2013,2025,4.295667521,SD-500,SD-500
SD,Buffalo County,46017,2014,2086,4.4250678759,SD-500,SD-500
SD,Buffalo County,46017,2015,2097,4.4484023662,SD-500,SD-500
SD,Buffalo County,46017,2016,2030,4.3062741075,SD-500,SD-500
SD,Buffalo County,46017,2017,2015,4.274454348,SD-500,SD-500
SD,Buffalo County,46017,2018,2036,4.3190020112,SD-500,SD-500
SD,Butte County,46019,2010,10144,4.5084094678,SD-500,SD-500
SD,Butte County,46019,2011,10306,4.5804089093,SD-500,SD-500
SD,Butte County,46019,2012,10215,4.5399647786,SD-500,SD-500
SD,Butte County,46019,2013,10280,4.5688534434,SD-500,SD-500
SD,Butte County,46019,2014,10243,4.5524091265,SD-500,SD-500
SD,Butte County,46019,2015,10203,4.5346314866,SD-500,SD-500
SD,Butte County,46019,2016,10116,4.4959651199,SD-500,SD-500
SD,Butte County,46019,2017,10102,4.489742946,SD-500,SD-500
SD,Butte County,46019,2018,10222,4.5430758656,SD-500,SD-500
SD,Campbell County,46021,2010,1471,2.0049699714,SD-500,SD-500
SD,Campbell County,46021,2011,1423,1.9395460702,SD-500,SD-500
SD,Campbell County,46021,2012,1404,1.9136491093,SD-500,SD-500
SD,Campbell County,46021,2013,1368,1.8645811834,SD-500,SD-500
SD,Campbell County,46021,2014,1401,1.9095601155,SD-500,SD-500
SD,Campbell County,46021,2015,1413,1.9259160908,SD-500,SD-500
SD,Campbell County,46021,2016,1387,1.8904781443,SD-500,SD-500
SD,Campbell County,46021,2017,1374,1.8727591711,SD-500,SD-500
SD,Campbell County,46021,2018,1377,1.8768481649,SD-500,SD-500
SD,Charles Mix County,46023,2010,9154,8.34086441,SD-500,SD-500
SD,Charles Mix County,46023,2011,9188,8.3718442428,SD-500,SD-500
SD,Charles Mix County,46023,2012,9194,8.3773112722,SD-500,SD-500
SD,Charles Mix County,46023,2013,9185,8.3691107282,SD-500,SD-500
SD,Charles Mix County,46023,2014,9236,8.4155804774,SD-500,SD-500
SD,Charles Mix County,46023,2015,9361,8.5294769218,SD-500,SD-500
SD,Charles Mix County,46023,2016,9358,8.5267434071,SD-500,SD-500
SD,Charles Mix County,46023,2017,9425,8.5877919013,SD-500,SD-500
SD,Charles Mix County,46023,2018,9338,8.508519976,SD-500,SD-500
SD,Clark County,46025,2010,3698,3.8617230753,SD-500,SD-500
SD,Clark County,46025,2011,3595,3.7541629139,SD-500,SD-500
SD,Clark County,46025,2012,3594,3.7531186405,SD-500,SD-500
SD,Clark County,46025,2013,3625,3.7854911163,SD-500,SD-500
SD,Clark County,46025,2014,3649,3.8105536782,SD-500,SD-500
SD,Clark County,46025,2015,3652,3.8136864984,SD-500,SD-500
SD,Clark County,46025,2016,3640,3.8011552175,SD-500,SD-500
SD,Clark County,46025,2017,3686,3.8491917944,SD-500,SD-500
SD,Clark County,46025,2018,3739,3.9045382852,SD-500,SD-500
SD,Clay County,46027,2010,13828,33.560610874,SD-500,SD-500
SD,Clay County,46027,2011,13980,33.929515477,SD-500,SD-500
SD,Clay County,46027,2012,14063,34.130956806,SD-500,SD-500
SD,Clay County,46027,2013,13893,33.718366132,SD-500,SD-500
SD,Clay County,46027,2014,13881,33.689242084,SD-500,SD-500
SD,Clay County,46027,2015,13764,33.40528262,SD-500,SD-500
SD,Clay County,46027,2016,13917,33.776614227,SD-500,SD-500
SD,Clay County,46027,2017,14021,34.02902264,SD-500,SD-500
SD,Clay County,46027,2018,14041,34.077562719,SD-500,SD-500
SD,Codington County,46029,2010,27212,39.576194407,SD-500,SD-500
SD,Codington County,46029,2011,27427,39.888882993,SD-500,SD-500
SD,Codington County,46029,2012,27621,40.171029903,SD-500,SD-500
SD,Codington County,46029,2013,27859,40.517168895,SD-500,SD-500
SD,Codington County,46029,2014,27949,40.648061792,SD-500,SD-500
SD,Codington County,46029,2015,27886,40.556436764,SD-500,SD-500
SD,Codington County,46029,2016,28031,40.767319764,SD-500,SD-500
SD,Codington County,46029,2017,28083,40.842946771,SD-500,SD-500
SD,Codington County,46029,2018,28015,40.744049916,SD-500,SD-500
SD,Corson County,46031,2010,4072,1.6487870962,SD-500,SD-500
SD,Corson County,46031,2011,4041,1.6362349351,SD-500,SD-500
SD,Corson County,46031,2012,4075,1.6500018215,SD-500,SD-500
SD,Corson County,46031,2013,4211,1.7050693669,SD-500,SD-500
SD,Corson County,46031,2014,4174,1.6900877553,SD-500,SD-500
SD,Corson County,46031,2015,4176,1.6908975721,SD-500,SD-500
SD,Corson County,46031,2016,4116,1.6666030668,SD-500,SD-500
SD,Corson County,46031,2017,4207,1.7034497332,SD-500,SD-500
SD,Corson County,46031,2018,4165,1.6864435795,SD-500,SD-500
SD,Custer County,46033,2010,8276,5.31553167,SD-500,SD-500
SD,Custer County,46033,2011,8347,5.3611337421,SD-500,SD-500
SD,Custer County,46033,2012,8316,5.3412229782,SD-500,SD-500
SD,Custer County,46033,2013,8405,5.398386139,SD-500,SD-500
SD,Custer County,46033,2014,8430,5.4144432066,SD-500,SD-500
SD,Custer County,46033,2015,8444,5.4234351645,SD-500,SD-500
SD,Custer County,46033,2016,8599,5.5229889838,SD-500,SD-500
SD,Custer County,46033,2017,8666,5.5660219251,SD-500,SD-500
SD,Custer County,46033,2018,8726,5.6045588874,SD-500,SD-500
SD,Davison County,46035,2010,19482,44.72110134,SD-500,SD-500
SD,Davison County,46035,2011,19716,45.258250386,SD-500,SD-500
SD,Davison County,46035,2012,19948,45.790808415,SD-500,SD-500
SD,Davison County,46035,2013,19939,45.770148836,SD-500,SD-500
SD,Davison County,46035,2014,19964,45.827536555,SD-500,SD-500
SD,Davison County,46035,2015,19908,45.698988065,SD-500,SD-500
SD,Davison County,46035,2016,19994,45.896401817,SD-500,SD-500
SD,Davison County,46035,2017,19848,45.561257541,SD-500,SD-500
SD,Davison County,46035,2018,19790,45.428118033,SD-500,SD-500
SD,Day County,46037,2010,5709,5.5508313602,SD-500,SD-500
SD,Day County,46037,2011,5739,5.580000206,SD-500,SD-500
SD,Day County,46037,2012,5592,5.4370728615,SD-500,SD-500
SD,Day County,46037,2013,5574,5.419571554,SD-500,SD-500
SD,Day County,46037,2014,5501,5.3485940291,SD-500,SD-500
SD,Day County,46037,2015,5496,5.3437325548,SD-500,SD-500
SD,Day County,46037,2016,5513,5.3602615674,SD-500,SD-500
SD,Day County,46037,2017,5515,5.3622061572,SD-500,SD-500
SD,Day County,46037,2018,5505,5.3524832086,SD-500,SD-500
SD,Deuel County,46039,2010,4350,6.9852716367,SD-500,SD-500
SD,Deuel County,46039,2011,4366,7.0109645899,SD-500,SD-500
SD,Deuel County,46039,2012,4375,7.025416876,SD-500,SD-500
SD,Deuel County,46039,2013,4310,6.9210392538,SD-500,SD-500
SD,Deuel County,46039,2014,4320,6.9370973496,SD-500,SD-500
SD,Deuel County,46039,2015,4325,6.9451263974,SD-500,SD-500
SD,Deuel County,46039,2016,4256,6.834325537,SD-500,SD-500
SD,Deuel County,46039,2017,4293,6.8937404911,SD-500,SD-500
SD,Deuel County,46039,2018,4337,6.9643961123,SD-500,SD-500
SD,Dewey County,46041,2010,5324,2.3122809622,SD-500,SD-500
SD,Dewey County,46041,2011,5396,2.3435514786,SD-500,SD-500
SD,Dewey County,46041,2012,5530,2.4017493841,SD-500,SD-500
SD,Dewey County,46041,2013,5579,2.4230307077,SD-500,SD-500
SD,Dewey County,46041,2014,5659,2.457775726,SD-500,SD-500
SD,Dewey County,46041,2015,5698,2.4747139223,SD-500,SD-500
SD,Dewey County,46041,2016,5779,2.5098932533,SD-500,SD-500
SD,Dewey County,46041,2017,5857,2.543769646,SD-500,SD-500
SD,Dewey County,46041,2018,5904,2.5641823442,SD-500,SD-500
SD,Douglas County,46043,2010,2994,6.9337535572,SD-500,SD-500
SD,Douglas County,46043,2011,2974,6.8874358982,SD-500,SD-500
SD,Douglas County,46043,2012,2948,6.8272229414,SD-500,SD-500
SD,Douglas County,46043,2013,2974,6.8874358982,SD-500,SD-500
SD,Douglas County,46043,2014,2928,6.7809052824,SD-500,SD-500
SD,Douglas County,46043,2015,2949,6.8295388244,SD-500,SD-500
SD,Douglas County,46043,2016,2911,6.7415352722,SD-500,SD-500
SD,Douglas County,46043,2017,2925,6.7739576336,SD-500,SD-500
SD,Douglas County,46043,2018,2935,6.7971164631,SD-500,SD-500
SD,Edmunds County,46045,2010,4065,3.6101863204,SD-500,SD-500
SD,Edmunds County,46045,2011,4041,3.5888715672,SD-500,SD-500
SD,Edmunds County,46045,2012,4011,3.5622281258,SD-500,SD-500
SD,Edmunds County,46045,2013,4023,3.5728855024,SD-500,SD-500
SD,Edmunds County,46045,2014,3969,3.5249273077,SD-500,SD-500
SD,Edmunds County,46045,2015,3994,3.5471301756,SD-500,SD-500
SD,Edmunds County,46045,2016,3938,3.4973957515,SD-500,SD-500
SD,Edmunds County,46045,2017,3922,3.483185916,SD-500,SD-500
